dataset_name,idx,words,words_rationale,Partition SHAP,LIME,Integrated Gradient,LIME-LLM
sst2,742,match,0,-0.0092812859322548,-0.0101422340350812,0.0113549974872044,0.0
sst2,742,the,0,-0.0127880442854472,-0.0056155979962228,-0.002219039031727,0.0
sst2,742,muddled,0,-0.0167436353109452,-0.0042446958678099,-0.011231600061048,0.0
sst2,742,narrative,0,-0.019152824214533,-0.0016420983527585,-0.0043401614600826,0.0
sst2,742,),0,0.0066505030744609,0.0133721077979999,0.0118999167656606,0.0
sst2,742,",",0,-0.0111429179672514,-0.0063299127608784,-0.0024911809555281,0.0
sst2,742,but,1,0.1354955355345753,0.0984244777619847,-0.0311355430844691,0.0
sst2,742,it,0,0.0270241550610451,0.0073071842044308,0.0311702966765842,0.024870637565006907
sst2,742,'s,0,0.0270241550610451,0.0179760634285548,0.0041746326636731,0.024870637565006924
sst2,742,savvy,1,0.0641366820075505,0.0860437335336071,0.0183004433172522,0.024870637565006924
sst2,742,about,0,-0.0117652174498232,-0.0080264907291687,0.0126543760936852,0.0
sst2,742,celebrity,0,-0.0138680061408624,0.0046699673114378,0.0097664706337028,0.024870637565006907
sst2,742,and,0,0.0042883443257863,0.0453601696415346,0.0235774369210796,0.0
sst2,742,has,0,-0.0214911736815355,0.0016258214307218,0.0127621648487017,0.024870637565006924
sst2,742,more,1,-0.0214911736815355,0.0001778688827321,-0.0101922695709758,0.06102853052654231
sst2,742,guts,1,-0.0171918241357229,0.0035457446511985,0.0489911156457073,0.04598411565918246
sst2,742,and,0,-0.002815024797645,0.0225993105140548,-0.0027571832194357,0.0
sst2,742,energy,1,-0.0077202104317947,0.059606062738272,0.0278172432331674,0.04598411565918249
sst2,742,than,0,-0.0554555143809554,-0.0600609759311774,0.0549267318816082,0.08690736442308163
sst2,742,much,0,0.0029746291567779,0.0195912680479786,-0.0502712829850399,0.08690736442308157
sst2,742,of,0,0.0029746291567779,-0.008318047507553,-0.0402184869706713,0.0869073644230816
sst2,742,what,0,-0.0369568682877017,-0.0634734306026508,0.0415180830798802,0.08690736442308158
sst2,742,will,0,-0.0235784326340964,-0.0124068261695232,0.0074338402296327,0.0
sst2,742,open,0,-0.0005300964979463,0.0121375338306203,-0.0483090213482765,0.0
sst2,742,this,0,-0.0005300964979463,-0.0068581650209037,0.0140551798526372,0.024870637565006924
sst2,742,year,0,-0.0005300964979463,0.036261054672465,-0.0064722698299975,0.0
sst2,742,.,0,-0.000343215384567,-0.0011573796623082,0.0109561173157705,0.0
sst2,170,it,0,-0.1607170529460838,-0.02059685139267,0.001692314776907,0.02554400104155849
sst2,170,'s,0,-0.0178848052478349,0.0562820798939317,0.0178547065211641,0.0023109917581408453
sst2,170,also,0,0.2645243782251031,0.0644046003867605,-0.1908860054442988,0.009268106844724832
sst2,170,",",0,0.0910643618307811,-0.0219048958871911,-0.0514012525026412,0.0
sst2,170,clearly,1,-0.0348320177623819,0.0708405258954803,-0.1493227796332175,0.09651532572665228
sst2,170,",",0,0.040399320830482,0.1427660155299878,0.0786995792655692,0.0
sst2,170,great,1,0.1338569237023117,0.3284570031967765,-0.0250036891797971,0.038965877112977276
sst2,170,fun,1,0.1082335187446474,0.2564295004042383,-0.2884343420181421,0.07356242384584574
sst2,170,.,0,-0.0955934392373872,-0.0255048937702661,0.1452719543542055,0.0
sst2,602,instead,0,-0.4349443421051878,-0.2555820116866001,-0.0351224694334488,0.01650996412523043
sst2,602,",",0,-0.0172670581408271,-0.0244955435816068,-0.04669767013042,0.0
sst2,602,he,0,-0.0606185963107563,-0.0262505659825359,-0.0666197947917637,0.02774111768781669
sst2,602,shows,1,0.0555792636651812,0.1245250053354287,-0.094022436814865,0.008314432040739598
sst2,602,them,0,0.0266262825627034,0.0588963974019083,-0.1869012236108995,0.02774111768781669
sst2,602,the,0,0.1083496771342396,0.1055809550238858,0.069497240055655,0.02774111768781669
sst2,602,respect,1,0.1678389718789572,0.2527789668384317,-0.0138581066192185,0.018035427432875176
sst2,602,they,0,-0.0297019773830827,0.0710546889640817,-0.1325850816191056,0.025336361434502096
sst2,602,are,0,0.0736308401439474,-0.0250323637209445,-0.0180785603242915,0.018287018107566527
sst2,602,due,1,0.0095377276017722,-0.0484390488431819,-0.1607902135771325,0.0076970820717681045
sst2,602,.,0,-0.0159052630733446,-0.007364452621394,-0.160699575018196,0.0
sst2,287,it,0,-0.0250196377246968,0.0254104477000683,0.0207824928780992,0.0
sst2,287,'s,0,-0.0147796236348986,0.028956510561657,0.0121793492961889,0.0
sst2,287,a,0,0.0171314990963232,0.05172070427618,0.0272499027447389,0.14684938192049307
sst2,287,much,1,-0.0116571970160922,-0.0135896048665354,0.0495082446468896,0.0
sst2,287,more,1,-0.0350042493016444,0.0219272377416877,-0.1125202170050203,0.0
sst2,287,emotional,1,-0.0140880501714102,0.0359648762130314,0.0362377571791779,0.0
sst2,287,journey,0,0.0227849470234541,0.0689183972051075,-0.035612578986082,0.05624860086416356
sst2,287,than,0,-0.0130977812004401,-0.0477336900481734,0.0862819456658823,0.0
sst2,287,what,0,-0.0289402075527537,-0.036043410489975,0.0610335022705261,0.14684938192049307
sst2,287,shyamalan,0,-0.012031322634787,0.0200976651538482,0.0013522959182884,0.0
sst2,287,has,0,-0.017446940914546,0.0156926702396932,0.0131885584980114,0.0
sst2,287,given,0,-0.029512395862062,0.0147769234991653,0.0435132578301744,0.0
sst2,287,us,0,-0.0013359717669297,-0.0047296910879739,-0.0174648301622095,0.0
sst2,287,in,0,-0.0017923929024931,0.0068102294941765,-0.0150567851326063,0.015413731155701833
sst2,287,his,0,-0.0306948414435916,0.0069385877408323,-0.0103936972118509,0.0925324435695899
sst2,287,past,0,0.0035599132493293,0.0055119189392029,-0.001875980367351,0.0
sst2,287,two,0,-0.036080652269611,-0.018744586028338,-0.0115534556098502,0.0
sst2,287,movies,0,-0.0863046443104332,-0.0050795036535571,-0.0147175129449519,0.0
sst2,287,",",0,0.0025953343144056,0.0164450275351673,-0.0281623225090198,0.0
sst2,287,and,0,0.0126183526653011,0.0187863967077482,-0.0283893395495349,0.0
sst2,287,gibson,0,0.0437399415619227,0.0422186353956867,0.0044734034043927,0.020668753570554158
sst2,287,",",0,0.0442587207579169,0.0248191954328091,-0.0251709902314966,0.0
sst2,287,stepping,0,0.0225936790491528,0.0220701606466567,-0.0059856173418503,0.015413731155701833
sst2,287,in,0,0.0179649595232002,0.0065931546645842,0.0195865275517409,0.015413731155701833
sst2,287,for,0,0.0251440911482731,0.0087848195671951,-0.0029758655759456,0.0
sst2,287,bruce,0,0.0116336324724395,0.0157506797425041,0.0042223506843424,0.0
sst2,287,willis,0,0.0150243992222433,0.0349551065634033,0.00815959209578,0.010892977122573524
sst2,287,",",0,0.0256179191575981,-0.0165879816147328,-0.0072508160825871,0.0
sst2,287,is,0,0.0213154177578626,0.0241146670976016,-0.0591888380663059,0.0925324435695899
sst2,287,the,0,0.0197799907398974,0.0054400260977737,0.016703530531391,0.010892977122573522
sst2,287,perfect,1,0.0973349263209578,0.0811953328890695,-0.0114546082235705,0.02398932048045414
sst2,287,actor,0,0.0144265412202329,-0.0018154169540011,0.0066887092686587,0.023989320480454136
sst2,287,to,0,0.0146763961966056,0.0305644955688728,-0.015529242868334,0.023989320480454136
sst2,287,take,0,0.0250274938820506,-0.0058661035359247,0.0054681300080172,0.0
sst2,287,us,0,0.0311559540441224,0.0120402670937327,0.0059864718256564,0.0
sst2,287,on,0,0.0197190687356442,0.0055976687726515,-0.01325483522981,0.020668753570554158
sst2,287,the,0,0.0086929636675957,0.0180118795659199,0.0203090428738375,0.010892977122573522
sst2,287,trip,0,0.013478255381494,-0.0470827955622353,0.0259029039504712,0.0
sst2,287,.,0,-0.0009539052041346,0.0066854772912671,0.0265409384151015,0.0
sst2,302,the,0,-0.064392374556062,-0.0563208190140199,-0.0080039901787876,0.00451271969416392
sst2,302,wild,0,-0.043442931963672,0.0933364051340528,0.1230293090541975,0.008219995199987612
sst2,302,thornberrys,0,-0.029775061824987,0.0013084313626253,0.0315142087564452,0.015302638590526349
sst2,302,movie,0,0.0125357792513527,0.008360417347895,-0.0599519186365985,0.01380634162947397
sst2,302,is,0,-0.0286303296154599,0.0713618591168388,0.0546450140594034,0.024293805535555272
sst2,302,a,0,0.0799356226453307,0.1296197695923893,0.0111701833234878,0.009000588409346453
sst2,302,jolly,1,0.0997119877740027,0.2355955253427357,-0.0344783282741124,7.815469130287676e-06
sst2,302,surprise,1,0.2022245164508269,0.2459537923925307,0.1933742815802278,0.024293805535555272
sst2,302,.,0,0.0271382997604312,-0.0090500699414751,0.0455667466684311,0.0
sst2,148,feels,0,-0.018297649147728,-0.0103294291081192,-0.0686812459119494,0.0
sst2,148,too,1,-0.2149934109179357,-0.1290045432459361,0.0503442594441799,0.09046015591363327
sst2,148,formulaic,1,-0.0722290396037429,-0.0800840933328077,0.0278209598787812,0.08755923266746024
sst2,148,and,0,0.0159198790784523,-0.0199514925386752,-0.0644839840645933,0.016690865187188778
sst2,148,too,1,-0.3925546446774923,-0.2005603863853394,0.4149749576640956,0.09046015591363327
sst2,148,familiar,1,0.0143496107414403,0.0623366141402761,0.0079938834751022,0.0013959174948932722
sst2,148,to,0,-0.0358341863636113,-0.0656837986423195,-0.0266634328753268,0.09046015591363327
sst2,148,produce,0,-0.0410361701530289,-0.0441232213923889,0.0208667467647158,0.029696311240235924
sst2,148,the,0,-0.0207382504646797,-0.0298986834440757,0.015013381209406,0.0034106565841299625
sst2,148,transgressive,0,-0.0040375970144548,-0.0171536397507918,0.0004938407239173,0.0
sst2,148,thrills,0,0.0035034722126715,-0.0029218238743901,0.0546552680056932,0.06301443459936365
sst2,148,of,0,-0.0030737126970112,-0.0457998919328375,0.0272923451618148,0.0
sst2,148,early,0,-0.0040498604894689,-0.0095960643307986,-0.0489374388650841,0.005016919344324168
sst2,148,underground,0,-0.0005997643897461,0.0075665548789089,0.0121052511015844,0.023880107618265797
sst2,148,work,0,0.0022577466170209,-0.0428527197365599,0.0068792295958068,0.02669099300506519
sst2,148,.,0,-0.0085225010828867,0.0039714995949272,0.0002777492238296,0.0
sst2,835,a,0,-0.0354680298112008,0.0136214353859031,0.0040122657463321,0.020430820241015987
sst2,835,giggle-inducing,1,-0.0097649566056749,0.0111336403403612,0.0050962864168015,0.0044305574134449605
sst2,835,comedy,0,-0.0106486773872913,0.0308294751902436,-0.0851874234816439,0.02466211351098651
sst2,835,with,0,0.0131683028821663,-0.0057870195606466,-0.015235585608522,0.0
sst2,835,snappy,1,0.0886053398594459,0.1229484446145713,0.0594606618939304,0.007357518348491436
sst2,835,dialogue,0,-0.0657534151157665,-0.0600528987482499,0.0298107341999309,0.007357518348491436
sst2,835,and,0,0.0580144986960918,0.0780975117896174,-0.0129441961558608,0.020430820241015987
sst2,835,winning,1,0.1186943120604197,0.1784228656231482,0.2095389938651371,0.0
sst2,835,performances,0,0.0768792341599975,0.0446915600598225,-0.0030350111330344,0.017920703318219895
sst2,835,by,0,-0.0924843510421382,-0.0392236667718822,-0.0236910981491584,0.017920703318219884
sst2,835,an,0,0.0144723560150903,-0.003981668702425,0.0370750461311462,0.020430820241015987
sst2,835,unlikely,0,-0.0138913308018402,-0.0053839463824827,0.0428410587526784,0.0
sst2,835,team,0,0.0287117662710937,-0.0145874882304619,0.0476956264415035,0.007357518348491436
sst2,835,of,0,0.0205750112857514,-0.000827761987097,0.0107159034589912,0.0073575183484914375
sst2,835,oscar-winners,0,0.0233609817755962,0.0224295738178649,0.0193754809153258,0.007357518348491436
sst2,835,:,0,0.0017353492378425,0.0039471386419305,0.0027563571511824,0.0
sst2,835,susan,0,0.0035453275287596,0.0455746451895892,-0.0021110296490193,0.017920703318219895
sst2,835,sarandon,0,-0.0009753386818539,0.0149826548000936,0.0142712192381859,0.020430820241015987
sst2,835,and,0,-0.00341650193997,-0.0010978588145423,0.0155280742157385,0.020430820241015987
sst2,835,goldie,0,0.0008403675594688,0.0069607334243687,0.0159545616626381,0.0
sst2,835,hawn,0,-0.0024069730007155,0.001062032744741,0.0011077739562461,0.007357518348491436
sst2,835,.,0,-0.0012105990166433,-0.0109870347763433,0.0066399044785392,0.0
sst2,345,this,0,-0.0063172539741426,0.0206395370666002,-0.0161377651707977,0.07405996132028043
sst2,345,tenth,0,0.0302523540009828,-0.0225622858480516,0.1401567170590419,0.0
sst2,345,feature,0,0.026467988766334,0.0113652960160476,0.0498974433937471,0.09786139099659924
sst2,345,is,0,0.0196270150495191,0.0320674427949397,0.0083397511718102,0.07405996132028043
sst2,345,a,0,0.0322815965071515,0.0332537591771144,-0.0069758647405531,0.09786139099659924
sst2,345,big,1,0.0318785795928177,0.059729782270634,0.0639741315405566,0.0
sst2,345,deal,1,0.0267212999208078,0.0413165945755803,0.0080432429770871,0.0
sst2,345,",",0,0.0560164178087713,0.0067971192921748,-0.0257486025495599,0.0
sst2,345,indeed,1,0.0264658775671183,-0.0080129358337263,-0.0076211926847802,0.04604265613248472
sst2,345,--,0,0.0366161959778571,0.0075056605913505,0.0179782102815087,0.0
sst2,345,at,0,0.0363586828407971,0.05706506576638,0.0044441829541928,0.09786139099659924
sst2,345,least,0,-0.027835075766809,-0.0601953020163776,-0.0048135892015007,0.056859152453514625
sst2,345,the,0,0.0290891174228796,0.0325594657099644,-0.0099899263771488,0.04690030013776026
sst2,345,third-best,1,0.0706671452489128,0.1112747507704369,0.02040224403984,0.05685915245351463
sst2,345,",",0,0.0061233430004776,-0.0015789319265414,0.0145418751868963,0.0
sst2,345,and,0,0.0169222346941074,0.0098266883639852,-0.0072367701837574,0.0
sst2,345,maybe,0,-0.1135435323873606,-0.0479596537744645,0.0323269140580774,0.08417071776708379
sst2,345,even,0,-0.0514058491334167,0.0125537914750845,-0.0243734885725726,0.0
sst2,345,a,0,-0.001585651489913,-0.0159714266446702,-0.0215223107782956,0.09786139099659924
sst2,345,notch,1,-9.458333613896002e-05,-0.0036779289566825,-0.0250900480335955,0.0
sst2,345,above,1,-0.0028673014808344,0.0120593029465429,-0.1088827711210302,0.0
sst2,345,the,0,-0.0079004030886377,-0.0233552158544085,0.0564227636835171,0.04690030013776026
sst2,345,previous,0,-0.0207362719931935,0.0323188792388785,-0.0017579986230697,0.0
sst2,345,runner-up,0,-0.0116722492345107,0.0083452743379414,0.0116178802470139,0.0
sst2,345,",",0,-0.0077452728657747,-0.0114938526541035,0.0309233604522757,0.0
sst2,345,nicholas,0,-0.0087870685208035,-0.0064868196738386,0.0020328990554288,0.0
sst2,345,meyer,0,-0.0004736992994818,0.0035734237876296,-0.0013714029702419,0.0
sst2,345,'s,0,0.0155028124796122,0.003138784484557,0.0027024909840106,0.0
sst2,345,star,0,0.0036281420038262,0.0238743217879823,-0.0041102712523758,0.04327640216466804
sst2,345,trek,0,-9.221071053078398e-05,0.0154694258066867,0.021208500070386,0.04327640216466801
sst2,345,vi,0,-0.0199895767643288,0.0154799655702986,0.0145559377746109,0.0
sst2,345,:,0,-0.0112587445853184,-0.0260025415976518,0.0105950611659207,0.0
sst2,345,the,0,-0.0113827084504925,0.0391597968891026,0.0051782064707609,0.04690030013776026
sst2,345,undiscovered,0,-0.0046384158209735,0.0074087913309919,-0.0237067922892209,0.07405996132028043
sst2,345,country,0,0.0074353438026432,0.0233996480293341,0.015622243305041,0.0
sst2,345,.,0,-0.0198676762254673,-0.0188074473635743,-0.0013709220536121,0.0
sst2,387,director,0,0.1190244434814095,0.0416293697656115,-0.0342567698650142,0.017707717599222187
sst2,387,andrew,0,-0.0124426975838767,0.0205426388842139,0.0259733934413743,0.008069458439228747
sst2,387,niccol,0,0.0067675570427804,0.0594356332725652,0.0283074573696911,0.00677308644755303
sst2,387,...,0,0.0195364616612719,0.0815527216649568,0.0058631208311177,0.0
sst2,387,demonstrates,1,0.0880636772625808,0.116867054161158,-0.0717000835828701,0.016809808328613108
sst2,387,a,0,0.089004220446999,0.0935039358056219,0.0106637730470196,0.036351456149228634
sst2,387,wry,1,0.0916516667371232,0.0057417823785627,0.0677832251454337,0.0
sst2,387,understanding,1,0.0407931405430441,0.1399957647871943,-0.1440627518833119,0.007835812788260668
sst2,387,of,0,-0.003948948802165,-0.0137608610992168,-0.0083192945380478,0.03506966849331445
sst2,387,the,0,-0.0062534407385999,-0.0308835355694981,0.0673691159859656,0.03377329650163876
sst2,387,quirks,0,0.0675690907889313,0.0563092111439209,0.0662094530211538,0.022935280942183993
sst2,387,of,0,-0.0599205006226287,0.0371478504023747,0.0526852331726464,0.03506966849331445
sst2,387,fame,0,-0.1451723185688417,-0.0409090936632124,-0.0604630954172818,0.036351456149228634
sst2,387,.,0,-0.0313920497364644,-0.0174870680686625,-0.0496468131958033,0.0
cola,1017,It,0,-0.1841854508964465,-0.0995131108477847,-0.1053558628276317,0.05240428644947754
cola,1017,is,0,-0.0565188741604004,0.0016834765108517,-0.0995587130323859,0.05992737488028659
cola,1017,the,1,-0.057073321720218,0.0933132610191743,0.0364612214223445,0.08420997140752344
cola,1017,problem,0,0.0703393278353965,-0.126195011385878,-0.0104054952438809,0.08979356880443742
cola,1017,that,0,-0.1682763259174682,-0.1271694872881659,0.1259007244809313,0.04196544551402368
cola,1017,he,0,-0.0225514051114943,-0.2201584896603964,0.1003614619362696,0.08420997140752344
cola,1017,is,0,-0.3575576867269438,-0.2622722601222693,0.0972163950396951,0.05992737488028659
cola,1017,here.,0,0.0607368964132631,0.0364908366451864,0.1982580220008606,0.08420997140752344
cola,23,Mickey,0,-0.2998815931967072,-0.2346628040089562,-0.3465663753928997,0.000773545080509099
cola,23,looked,0,0.3073711426346704,0.0143154527502609,0.1074753459253483,0.10746056788437189
cola,23,up,1,-0.0623933654330986,-0.2100532634578667,0.0756958433850696,0.03406770852636518
cola,23,it.,1,0.0254733710697803,0.1620521759954919,-0.1254808382773081,0.002813937646773983
cola,354,the,0,-0.0246208229421575,-0.0181480263866194,0.027902413907366,0.023518329448702132
cola,354,panther's,0,0.0113983410869771,0.1054529925212287,0.0185398563650254,0.037305964200477076
cola,354,the,1,-0.3585052728657681,-0.3836971258067024,-0.140105987655882,0.023518329448702132
cola,354,coat,0,-0.0563662279049922,-0.0316595380433744,-0.103385844743175,0.009089170263178766
cola,354,is,0,0.1644654057007451,-0.0343892336679167,0.0623358510980563,0.037305964200477076
cola,354,dark,0,0.0651569183653024,0.0026754771866857,-0.0991203676461558,0.027878702668225126
cola,354,black.,0,0.0620262981125259,0.0929378212246474,-0.0687825857416474,0.0008799262027921251
cola,191,I,0,0.0944698363285258,0.103663905585037,0.0638635043887125,0.034765796115027385
cola,191,shaped,1,-0.3599366357616622,-0.3078807049964608,0.2241399998243921,0.008533464860584669
cola,191,a,0,-0.1377646724116281,0.0613904931961835,0.0718753978233416,0.008533464860584669
cola,191,loaf.,0,0.0619890635663805,0.1793084570825219,-0.104875637587818,0.008267236272922512
cola,170,Carla,0,-0.0406125239305771,0.1255391923243614,-0.0467296384233145,0.022660704580713793
cola,170,slid,0,-0.2244515048000945,-0.3972196349279865,0.3071309568834984,0.025619269519155788
cola,170,at,1,-0.1790179782683077,-0.3207930942598969,-0.1510046636083546,0.0202910500055689
cola,170,the,0,-0.2160889991132922,-0.0018106825203548,-0.1974860907412093,0.04475196078130426
cola,170,book.,0,0.0635193019589334,0.0878263844606682,0.0184677970534871,0.029192932966321035
cola,384,John,0,-0.0678139225042417,-0.0001079032282727,-0.3005932857850212,0.005217466008797377
cola,384,thinks,0,0.027307249128619,0.113733087308849,-0.0797519982827459,0.06152560432137566
cola,384,that,0,-0.1775027245922654,0.0935563036727404,-0.0044139006926533,0.013873667910205981
cola,384,Mary,0,-0.082850772571835,-0.2185232776826368,0.0914308083317717,0.018856268475206682
cola,384,loves,0,0.1589164662807379,0.1725129318038599,-0.3688836886070221,0.03250724240124119
cola,384,himself.,1,0.089543077753592,0.0649769576773891,0.0672618839495372,0.029946151599887113
cola,733,Who,1,-0.1211736897953729,-0.0381968586816623,0.0367422751863671,0.008366420151766259
cola,733,for,1,-0.0754607867589702,-0.1402204044597458,0.0669744473319875,0.0007652216269285226
cola,733,Sandy,0,-0.2436001448443764,-0.1688841851312014,0.246307000710674,0.004365513740088276
cola,733,to,0,-0.1821706801918497,-0.1193717385773944,0.0525106840989501,0.0008858746882330066
cola,733,talk,0,0.0043349078901807,0.0367840561808624,-0.0941823028322887,0.006211908775421572
cola,733,to,0,-0.0286811268735816,-0.0561384139115059,-0.068046675344201,0.0008858746882330066
cola,733,is,0,-0.0398274628440147,-0.0902901587568304,0.0587696583844632,0.007019088608136583
cola,733,still,0,-0.0032752854940527,0.0345594549898783,-0.0476411697971083,0.007067003738833981
cola,733,enrolled,0,0.0573671909093233,-0.0030222322535582,-0.0456793280452582,0.004018325689156922
cola,733,in,0,-0.02279796191246,-0.0146357434786936,-0.0361017748295777,0.0
cola,733,the,0,-0.0128713904030861,0.0460820756723373,0.0895289413601195,0.0007311105938013968
cola,733,class?,0,0.1190012651420115,-0.0602294078702402,0.0816807487590738,0.000129607950126982
cola,813,Birds,0,-0.6622049706251987,-0.7416427443684285,0.2637151626970295,0.039301952374427344
cola,813,sings.,1,0.1891463511149397,-0.0584500056586188,0.4365445567738482,0.040257083792001956
cola,836,We,0,-0.3502036897787138,0.1738137391661204,0.0334928252487041,0.060293198465453265
cola,836,relied,0,-0.2077365428210449,-0.5084034829925201,0.3995038196303106,0.06780443948751358
cola,836,above,1,-0.0872382926891939,0.0877452910945458,-0.0917763409182385,0.0528143188896546
cola,836,Leslie.,0,0.0794190329456459,-0.0031820501567303,0.1312960506929996,0.033184058031648776
cola,880,I,0,-0.4876257187740554,-0.3659985415934081,-0.3328795459131922,0.04255617108184719
cola,880,enjoy,0,0.1992646609097882,-0.08567052261244,0.1061826302356006,0.23776953642603801
cola,880,yourself.,1,0.1217394806104243,0.0663036908903022,0.1193183239932384,0.2209054440031172
hatexplain,4701852_gab,fanbloodytastic,0,-0.0070262513673715,0.0089801849067818,0.0220242613769017,0.0
hatexplain,4701852_gab,by,0,-0.0122885015828165,-0.0050744479835846,-0.0354992159474867,0.0
hatexplain,4701852_gab,time,0,-0.0215748226493894,-0.0085196418570849,-0.0238237041480252,0.0
hatexplain,4701852_gab,these,0,-0.0331170606182476,-0.0288921894343919,0.0266349075856163,0.08267149699811004
hatexplain,4701852_gab,leeches,0,-0.0082560665103086,-0.0376610258058739,0.1218132085356532,0.09911995074878553
hatexplain,4701852_gab,are,0,-0.0246426089017473,0.0001439549610546,0.0062925776450879,0.0
hatexplain,4701852_gab,held,0,-0.0400838542891427,-0.0052571432991416,0.0075882926860411,0.0
hatexplain,4701852_gab,to,0,-0.0388788549229964,-0.0156770128218323,-0.0006816411361129,0.0
hatexplain,4701852_gab,account,0,-0.0470492215246351,-0.0015601013349951,-0.0154851683806778,0.0
hatexplain,4701852_gab,especially,0,-0.0187351266533267,-0.022650037595748,-0.004673745872708,0.027585200836079488
hatexplain,4701852_gab,the,0,-0.0373480563627598,-0.0061777698956073,-0.0074522981975401,0.08267149699811004
hatexplain,4701852_gab,muzzie,1,-0.0428219839699564,-0.0480208114552251,0.1034306325138337,0.3397152416594611
hatexplain,4701852_gab,scum,1,-0.0565784362083264,-0.0758842953407762,0.0587837713166695,0.19179493727745356
hatexplain,4701852_gab,taking,0,-0.0337728117221788,-0.0052024335857851,0.0065225325996979,0.0
hatexplain,4701852_gab,<number>,0,-0.0218012453008077,-0.006109599515902,0.0650997037217754,0.07496145429501705
hatexplain,4701852_gab,wives,0,-0.0429592005435022,-0.0392559407229732,0.0168040595325928,0.0
hatexplain,4701852_gab,breeding,0,-0.0167815297003676,-0.0372083366679663,0.0250120856048703,0.0531504614956757
hatexplain,4701852_gab,kids,0,0.0004741770583121,-0.0071285997142615,0.0043565600509998,0.033040400224422735
hatexplain,4701852_gab,like,0,0.0004741770583121,-0.0151010385655204,0.016067741371074,0.03304040022442275
hatexplain,4701852_gab,rabbits,0,0.0004741770583121,-0.0162944869845275,-0.0027880343899342,0.03304040022442274
hatexplain,4701852_gab,in,0,0.0004741770583121,-0.0206872888424593,0.0011436571023709,0.0531504614956757
hatexplain,4701852_gab,order,0,0.0004741770583121,-0.0096432794927355,-0.0148631571824406,0.0
hatexplain,4701852_gab,to,0,0.0004741770583121,-0.0160481970817213,0.0060503590394961,0.0
hatexplain,4701852_gab,increase,0,0.0004741770583121,-0.0048498748910581,0.0039921391929603,0.0
hatexplain,4701852_gab,welfare,0,0.0004741770583121,-0.0111880742431282,-0.0425167456735452,0.0
hatexplain,4701852_gab,payments,0,0.0004741770583121,-0.006137088221374,-0.0099639972833479,0.0
hatexplain,4701852_gab,potus,0,0.0004741770583121,0.0032851075133899,0.0113547290147221,0.0
hatexplain,4701852_gab,ur,0,0.0004741770583121,-0.0052814000013875,-0.0146334191212858,0.0
hatexplain,4701852_gab,simply,0,0.0004741770583121,0.0020421177010125,0.0024224208447882,0.0
hatexplain,4701852_gab,the,0,0.0004741770583121,-0.0191641700634446,-0.0060364797453254,0.08267149699811004
hatexplain,4701852_gab,best,0,0.0004741770583121,-0.009775339506693,0.0067504002772005,0.0
hatexplain,4701852_gab,[UNK],0,-0.0011133030856317,-0.0052466349807252,-7.533056995519405e-06,0.0
hatexplain,4701852_gab,[UNK],0,-0.0011133030856317,0.0024669315368892,-0.0029998306490245,0.0
