dataset_name,idx,words,words_rationale,LIME,Partition SHAP,Integrated Gradient
sst2,382,familiar,1,0.007960367364825846,-0.004281598770224567,0.10461320427427229
sst2,382,.,0,0.01458364529599943,0.017144293589808512,0.11489141832801758
sst2,625,for,0,-0.0018315831352210435,-0.04891947004944086,-0.09768919332089024
sst2,625,the,0,-0.0019831440432983207,-0.0040038228034973145,0.05609962961183571
sst2,625,most,0,0.0011701003575949318,0.013842126354575157,0.013568199936084352
sst2,625,part,0,0.00601340165551929,0.009895128197968006,0.062453434760403895
sst2,625,stevens,0,0.005070671121400655,0.01655347365885973,0.12879569292056184
sst2,625,glides,1,0.018343685316953844,0.2840626183897257,0.575762425453591
sst2,625,through,0,-0.013634930499988351,-0.02040019165724516,0.0828319847710278
sst2,625,on,0,-0.004479057575504115,-0.02047309186309576,0.19034275661998434
sst2,625,some,0,-0.0050118851351432705,0.024872351437807083,0.1732423329067317
sst2,625,solid,1,0.016650612413814568,0.16461835661903024,1.4317972167453965
sst2,625,performances,0,0.009252907225927904,-0.00826335372403264,0.7010876616779909
sst2,625,and,0,-0.0031006375885547174,-0.022271832451224327,0.24858105290526253
sst2,625,witty,1,0.016257658810651048,0.17680379236117005,1.4253389830903596
sst2,625,dialogue,0,0.004655655984820191,-0.0028123934753239155,0.286165356443755
sst2,625,.,0,0.0007255398212927331,-0.01177620142698288,0.27035077664810697
sst2,108,too,1,-0.16111328392835952,0.1832612402116259,0.12474146853648574
sst2,108,often,1,-0.08732359086378934,0.026881716524561245,0.05434628961588881
sst2,108,",",0,0.05543969514899438,0.03681467846035957,0.18962223126965577
sst2,108,the,0,-0.015618481392879227,0.019598738877989706,0.10392001581493823
sst2,108,viewer,0,-0.0353167332304999,0.03152457962832635,0.10448813983573343
sst2,108,is,0,0.027184442866700385,0.013932869658761081,-0.09311880204607023
sst2,108,n't,1,-0.32519643974733026,0.09304924136293787,0.09902268177725498
sst2,108,reacting,0,-0.01512796824103607,0.004841225421322244,-0.027973433675887865
sst2,108,to,0,-0.028075222100017436,0.008009315667940038,0.16201858031278354
sst2,108,humor,1,0.046258116117544615,-0.04351698028455887,0.043651514922903235
sst2,108,so,0,-0.018322987110863914,0.008322311764849084,0.025985059046517538
sst2,108,much,0,0.023702148385527096,0.008663050564272063,0.025576891296618998
sst2,108,as,0,-0.0063900824802197685,-0.014577298225568873,0.10368847680260901
sst2,108,they,0,0.04938253935633415,0.00022402309280421053,-0.02567664303763783
sst2,108,are,0,-0.011708269026719146,0.002717256512758987,-0.01365797253725889
sst2,108,wincing,1,0.026464182229272767,-0.013534468598663807,0.1905756359828957
sst2,108,back,0,-0.01788816213287226,-0.0027745687402784824,0.09302970754437787
sst2,108,in,0,0.018709537039348627,-0.00019117677584290504,0.05921261515052588
sst2,108,repugnance,1,-0.11294908226308158,0.14831620585173366,0.2729088922208101
sst2,108,.,0,0.015747011745910595,-0.00245859045535326,0.1307368902849383
sst2,806,griffiths,0,0.0012224878926671127,0.0011136680841445923,0.23257736481932878
sst2,806,proves,1,0.001655623872550583,-0.0011614486575126648,0.26818063182150675
sst2,806,she,0,0.0029591995519088247,-0.010152920304487148,-0.44100719897542723
sst2,806,'s,0,0.0018772283847188036,0.13108196031923094,0.6198144528902887
sst2,806,that,0,0.002437700911145636,0.030666806735098362,0.37785489088828833
sst2,806,rare,1,0.0010507983694665198,0.10571982618421316,0.41384912983849187
sst2,806,luminary,1,0.003649920208666149,0.036583010107278824,0.5347993879410615
sst2,806,who,0,-0.0017803295776350184,0.08601479325443506,1.2675588108550255
sst2,806,continually,1,0.003813361200005836,0.037489055655896664,0.5686865140318906
sst2,806,raises,1,0.002459056603598993,0.05288608046248555,0.09808953470322991
sst2,806,the,0,2.0275081463793263e-05,0.03241369826719165,0.2333469988152866
sst2,806,standard,1,0.0006309904559453296,-0.006297220475971699,-0.024436692903631166
sst2,806,of,0,0.0006156022131060873,-0.008436704985797405,0.13085779573049075
sst2,806,her,0,0.001771696529490352,0.00662054680287838,0.20867452746451043
sst2,806,profession,0,0.0008774641107006268,0.04781134985387325,0.2568039489082503
sst2,806,.,0,-0.00022795664436149035,-0.023370791226625443,0.18765329323363744
sst2,745,made,0,-0.0009151615281478997,0.046999336886983656,0.012116632915430584
sst2,745,with,0,0.04257809459902582,-0.007634318010786956,0.14136408328971872
sst2,745,no,1,-0.4391802279181267,-0.4241104955208357,0.2749040883434651
sst2,745,discernible,1,0.03296073623373348,0.06764641458175903,0.7949296332594264
sst2,745,craft,1,0.09159750336242928,0.06798422952306282,0.289025775646014
sst2,745,and,0,0.029571037285528425,-0.03873811788162129,0.18109647475021606
sst2,745,monstrously,1,-0.06346305380472679,-0.09675370103832392,0.10721690178285323
sst2,745,sanctimonious,1,-0.147276318351178,-0.14985101211914298,1.1030912564825757
sst2,745,in,0,0.002255387945451186,0.012664685135496257,0.0786108906589255
sst2,745,dealing,0,0.040112643316867445,0.06363528139681876,-0.007951236373526176
sst2,745,with,0,0.04257809459902582,-0.008371941400188614,0.07989936887381863
sst2,745,childhood,0,0.07427005730007266,0.06617430175122839,-0.1624062746100818
sst2,745,loss,0,-0.0799385828844695,-0.08282896617226167,0.1405427666613483
sst2,745,.,0,0.0030432826014496124,-0.010694023901123728,0.07569098470305045
sst2,821,exciting,1,0.021382021870501807,0.276998876594007,1.1613459020723904
sst2,821,and,0,0.0064225410211204035,0.07272902876138687,0.9498039227223787
sst2,821,direct,1,-0.002902427965353941,-0.045969780534505844,0.4991806440067955
sst2,821,",",0,0.0022407333721761527,-0.037878889590501785,0.8091333965789591
sst2,821,with,0,-0.0009812633890712084,-0.01209744974039495,0.41104694242819284
sst2,821,ghost,0,-0.020364501255697217,-0.059045672649517655,-0.14950862249287203
sst2,821,imagery,0,0.015154778758159662,0.029076061444357038,0.4910589788448278
sst2,821,that,0,0.006965896773199319,0.023200588999316096,0.3038124688671845
sst2,821,shows,0,-0.006750217540764636,0.04547227220609784,0.10942053882681989
sst2,821,just,1,-0.004971651630391832,-0.018295062240213156,-0.062490038514479554
sst2,821,enough,1,0.018065685498659206,0.10095855919644237,0.09003441938889623
sst2,821,to,0,-0.004283005834274741,0.016878714319318533,0.026078686362944737
sst2,821,keep,0,0.009759925796135847,0.03707967046648264,-0.0277959467317725
sst2,821,us,0,0.011590414295980997,0.04070916771888733,0.1120821677458092
sst2,821,on,0,-0.00022382054620990641,0.011452212619284788,0.12452428314323752
sst2,821,our,0,0.005429718354549012,0.02245304190243284,0.18576401268088033
sst2,821,toes,0,0.01749570481013465,0.03879046362514297,0.09059339016568052
sst2,821,.,0,0.0027009734510584993,-0.01183152012526989,0.20430845771593542
sst2,48,has,0,0.0016494104233638655,0.0046992015404612175,0.358082850137762
sst2,48,a,0,0.0010402504316629417,-0.0013683732313438668,0.2386977283771924
sst2,48,lot,0,0.0020533235796703275,0.05823757627240411,-0.03180700148676825
sst2,48,of,0,0.0005631269422476841,-0.025342896865367948,0.14065166872958548
sst2,48,the,0,-0.000972450856165629,-0.048455714410920336,0.4943095738163744
sst2,48,virtues,1,0.006093078647353229,-0.25844055780362396,1.986187545944396
sst2,48,of,0,0.0005631269422476841,-0.046130059572533355,-0.017481069043149226
sst2,48,eastwood,0,0.004068139024789191,-0.08711195021714957,0.2802254229608599
sst2,48,at,0,-0.002515854207549029,-0.053899243066553026,0.1947601881304334
sst2,48,his,0,0.001670211950912547,0.020101825969504716,0.24272927617585682
sst2,48,best,1,0.005060431761802745,-0.2294577499260413,0.8854216721405043
sst2,48,.,0,-0.0018915749546249585,0.0399146034505975,0.2918635904016491
sst2,374,the,0,-0.033307060205500415,0.004335201345384121,-0.01543475141952344
sst2,374,movie,0,0.019574754424428038,0.0018549123778939247,0.068710842848616
sst2,374,is,0,0.006314718545699666,-0.0010953349992632866,0.07567968751711376
sst2,374,what,0,-0.013057544976453467,0.04884130507707596,0.1396656647421755
sst2,374,happens,0,-0.019546674494638726,0.025065990164875984,0.08308017304760582
sst2,374,when,0,0.010209990452549382,0.0104735242202878,0.12397356015741295
sst2,374,you,0,0.05317482227931924,-0.02368998806923628,0.0956542445832966
sst2,374,blow,1,-0.10222340550539917,0.0482053542509675,0.031160596794166984
sst2,374,up,1,-0.010030373058928187,0.011192341335117817,0.11619930813382588
sst2,374,small,1,-0.003765905063149157,0.008258101530373096,0.043396090356096914
sst2,374,potatoes,1,-0.04055415302120889,0.03869786951690912,0.3547064980039012
sst2,374,to,0,0.013161164053220207,0.010921859182417393,0.06117938882465807
sst2,374,10,0,-0.03009825136167027,0.028958376497030258,0.06077957214999148
sst2,374,times,0,-0.040822380382563535,0.048112472984939814,0.0764044968787081
sst2,374,their,0,-0.01805872897911542,0.039845159742981195,0.10590322757512395
sst2,374,natural,0,0.04544087306619627,-0.03798184854288896,0.03171876253242216
sst2,374,size,0,-0.01476999358940433,-0.00701202576359113,0.1441686495999046
sst2,374,",",0,0.03274463383183096,-0.002660909046729406,0.17190917250970744
sst2,374,and,0,0.03711143836902586,0.02439221180975437,0.10612609272295585
sst2,374,it,0,0.060017831270622476,0.03685616422444582,0.1455955329097466
sst2,374,ai,0,-0.0769748984517037,0.03877196181565523,-0.003549184892959384
sst2,374,n't,1,-0.558061727575831,0.4249736852943897,0.6963879134327785
sst2,374,pretty,1,0.19440737344760403,-0.1484901551157236,0.34760203704530923
sst2,374,.,0,-0.010473614682707147,-0.11460710130631924,0.24316049820043975
sst2,275,an,0,0.0015726409185954147,0.03244719281792641,1.1134429181938033
sst2,275,entertaining,1,0.01601417041952042,0.13311058655381203,1.2161193770873606
sst2,275,",",0,0.0021652978893164617,-0.021127283573150635,0.4577810154723244
sst2,275,colorful,1,0.014709160919876531,0.15127227827906609,0.36289979793168226
sst2,275,",",0,0.0021652978893164617,-0.011854123324155807,0.10456514789191727
sst2,275,action-filled,1,0.013798234380414809,0.021333763375878334,0.4358975167348302
sst2,275,crime,0,-0.015828295148295483,-0.07719131745398045,-0.1126105829612443
sst2,275,story,0,0.01235794831745387,0.052427420392632484,0.25611857103299285
sst2,275,with,0,0.0015524536166738167,0.041678765788674355,0.10913527357033838
sst2,275,an,0,0.0015726409185954147,0.04493044735863805,0.23982036670827844
sst2,275,intimate,1,0.014449662454373046,0.08789648814126849,0.3786021430090154
sst2,275,heart,1,0.010765250184354374,0.10988736897706985,0.18864928863123107
sst2,275,.,0,-0.00220125480841041,0.0028085485100746155,0.17399204526303447
sst2,371,for,0,0.008345924969645082,-0.05370113036284844,-0.1526611904390209
sst2,371,the,0,-0.00011489174133452543,-0.02351625240407884,-0.032391647916364896
