dataset_name,idx,words,words_rationale,Partition SHAP,LIME,Integrated Gradient,LIME-LLM
sst2,387,fame,0,-0.1451723185688417,-0.0409090936632124,-0.0604630954172818,0.010401103512545662
sst2,387,.,0,-0.0313920497364644,-0.0174870680686625,-0.0496468131958033,0.0
sst2,382,a,0,-0.0111885053867612,0.0329107822246244,0.0703775656345835,0.004930827835799728
sst2,382,great,0,0.056324495057988,0.0886663285123693,0.0842333331387479,0.004930827835799726
sst2,382,ensemble,0,0.018728514849364,0.0668825627944189,-0.0360107348193929,0.0049308278357997285
sst2,382,cast,0,-0.0173953246310448,-0.0687389234000897,0.0193654933265953,0.004930827835799728
sst2,382,ca,0,-0.0552505579666599,0.0145649621733746,-0.0339481240388855,0.004930827835799728
sst2,382,n't,1,-0.0127738895795258,0.0345120914889854,0.1274303130561172,0.0049308278357997285
sst2,382,lift,1,-0.0475311304962098,-0.1329680968423759,-0.0328142782339747,0.004930827835799726
sst2,382,this,0,-0.0752275861815656,-0.0024058800833614,-0.0466368210407669,0.004930827835799726
sst2,382,heartfelt,0,0.055122986491101,0.0537377061498528,0.0117475901484052,0.004930827835799726
sst2,382,enterprise,0,-0.0228171914543198,-0.019653309838456,-0.0656495498600369,0.0049308278357997285
sst2,382,out,0,0.015431006890651,-0.0127972040611314,-0.0424030986915396,0.004930827835799726
sst2,382,of,0,0.0183709298142726,0.00200405631948,0.0689287201059852,0.0
sst2,382,the,0,0.0182901305779997,-0.0016943736864473,0.0315838481188016,0.004930827835799726
sst2,382,familiar,1,0.007876163771212,-0.0001196027333686,0.037972001747228,0.002543108982827216
sst2,382,.,0,-0.0193691418410641,-0.0100132984228224,0.0255406538678954,0.0
sst2,625,for,0,0.0064022999088782,0.0099713935915738,-0.0526933937264542,0.0005539756083506668
sst2,625,the,0,-0.0292371561317149,0.0511781497747988,0.0807487475912748,0.001299764651585916
sst2,625,most,0,-0.0551780539917429,-0.008585154077433,0.1165091195544528,0.00018606476045770996
sst2,625,part,0,0.0521217746550702,-0.0072572194665282,0.0457703534043897,0.0006682505196926296
sst2,625,stevens,0,0.0043161893823374,0.0774615096512044,0.0438953658778053,0.0
sst2,625,glides,1,0.0064874085305882,0.0174830618400914,0.0373735324038969,4.008904211346978e-05
sst2,625,through,0,0.0430239480119658,-0.0397187572185223,0.1484726989895112,0.0
sst2,625,on,0,0.0870880156966924,0.0848223001190529,-0.0212738535374014,0.0003981942474323817
sst2,625,some,0,-0.0900939147741335,-0.0341149753955515,0.1002794946646034,0.000391723011664075
sst2,625,solid,1,0.1367265811613284,0.1771110896750919,-0.0143944392401591,0.0077930046147425555
sst2,625,performances,0,0.0088702756718175,0.0391420941048541,0.030159258857884,0.0005539756083506668
sst2,625,and,0,0.0356021492195887,0.0361704551339013,0.0648275616901838,0.0
sst2,625,witty,1,0.1868294354018728,0.1584116307643332,-0.0171369725859206,0.003424632947343302
sst2,625,dialogue,0,-0.1204350283505929,-0.1036473153373799,-0.030958203346094,0.004012832366158599
sst2,625,.,0,-0.0075866756801658,0.0271443440880854,0.0326189284229233,0.0
sst2,108,too,1,-0.0778010636513635,-0.1106941261063051,-0.074341386614314,0.024800558984939654
sst2,108,often,1,-0.0508466416052292,0.0004602045299027,0.0435291482757244,0.035667754437749645
sst2,108,",",0,0.0091283942671139,-0.016571054264155,0.0061665360329317,0.0
sst2,108,the,0,-0.012318892942609,-0.0110090193903161,-0.007450761794652,0.0
sst2,108,viewer,0,-0.0315841864291723,-0.0099855431298597,0.0380165472711238,0.007794557246715244
sst2,108,is,0,-0.0608726682736762,-0.0324683705027587,0.0249641216773066,0.0
sst2,108,n't,1,-0.0164191959729082,0.0209873562931756,0.0131413058402021,0.0
sst2,108,reacting,0,-0.0284717491682628,-0.0015930844154156,0.0572105283359761,0.028945349364724544
sst2,108,to,0,-0.0212692203993885,-0.0229682237233137,-0.0064679033880755,0.024800558984939654
sst2,108,humor,1,-0.0194679196207935,7.247418999856136e-05,0.072193793698343,0.0034093134409979315
sst2,108,so,0,-0.0381599896869754,-0.0524425462840052,-0.0131880064873391,0.002389904673704114
sst2,108,much,0,-0.0359613357594417,-0.0086514145339372,-0.1125979162183904,0.0023899046737041146
sst2,108,as,0,-0.0370456151677977,-0.0165965880763139,0.008821962709011,0.0
sst2,108,they,0,-0.0271707786090044,-0.00960706047779,0.0279235155001159,0.0
sst2,108,are,0,-0.0138704601660378,-0.0247835803300786,-0.0016616976736202,0.0
sst2,108,wincing,1,-0.003017413622911,0.0615800157507272,0.0228864683845753,0.024580534704148792
sst2,108,back,0,-0.0011822335655938,0.0339999981003691,-0.0411633421838997,0.0
sst2,108,in,0,0.0019223849353172,-0.0417533532285073,-0.0330266304303043,0.028945349364724544
sst2,108,repugnance,1,-0.0338779348721886,-0.0051294797618665,-0.00073887854544,0.0019730371705199406
sst2,108,.,0,-0.0274469533828219,-0.0222070079168181,0.0363813293392999,0.0
sst2,806,griffiths,0,-0.0004491475845278,0.0357548297510871,0.0396923593419445,0.0
sst2,806,proves,1,-0.0105219984431269,0.038977155866325,-0.0447479091174325,0.012984317657137345
sst2,806,she,0,-0.0091085459658483,-0.0320892557857304,0.0890108177779913,0.0
sst2,806,'s,0,0.0010999333535149,0.0268549481213235,0.0165604272875794,0.0
sst2,806,that,0,-0.0890124138643709,-0.0122919623830119,-0.0021587052715053,0.0712222179839268
sst2,806,rare,1,0.1170040679637673,0.0874129997253553,-0.1670776939088603,0.024627795884965366
sst2,806,luminary,1,0.2327998773543435,0.2482976818339119,0.0039219345918534,0.10877336948970125
sst2,806,who,0,0.0153683880484518,0.0325023644922405,0.0531676855721196,0.0008523003153267687
sst2,806,continually,1,0.0465976061678831,0.0824512325007306,-0.1137843953481003,0.017133944625855872
sst2,806,raises,1,0.0620930247783182,0.0640777623489911,-0.0536484509363904,0.007349627837961386
sst2,806,the,0,0.0078654931998562,0.0058691855318925,0.0327889857165111,0.03914463466800632
sst2,806,standard,1,-0.0153806879685555,-0.0453561133977043,0.1221955705456549,0.03842737467812712
sst2,806,of,0,-0.0078749708623534,-0.0034217176449643,-0.0276246869688717,0.0004928824788831968
sst2,806,her,0,-0.0130653450313319,0.0099297024674713,0.0069830362570203,0.0
sst2,806,profession,0,-0.0532098203014949,-0.0313511538336751,0.005525608607681,0.0004928824788831968
sst2,806,.,0,-0.0167436569507761,0.0199866686558746,0.0285080329310814,0.0
sst2,745,made,0,-0.0092478683278797,-0.0122425925620823,0.0325206987698478,0.0015209645576932985
sst2,745,with,0,0.0162761581746407,-0.0154315240629875,0.0644610801635802,0.0
sst2,745,no,1,-0.2887967142298602,-0.313951054536619,-0.1619325230672511,0.00435414367220916
sst2,745,discernible,1,0.0174275356013269,0.0274647366191248,0.0616066964304707,0.0019350521708379029
sst2,745,craft,1,-0.0534386567927498,0.0687166534004678,-0.029448715110305,0.0
sst2,745,and,0,0.0105402353952609,-0.045358980342212,-0.0537678382607181,0.0032153124020848993
sst2,745,monstrously,1,-0.0214543544939441,-0.0102022581937797,-0.0011476832637312,0.0062830893358822885
sst2,745,sanctimonious,1,-0.0414975180004953,-0.006687341973887,0.0353818015953877,0.005351323041524857
sst2,745,in,0,-0.0045021386625975,0.0184702909146967,-0.0597938076789409,0.00043435168251678075
sst2,745,dealing,0,0.001701098039949,0.0188954310672265,0.0340573391824231,0.00043435168251678075
sst2,745,with,0,-0.0144843647246314,0.0201130169197032,-0.1012590647538657,0.0
sst2,745,childhood,0,-0.0123909824000222,-0.0017847912431327,0.025337022282413,0.0012668403311707458
sst2,745,loss,0,-0.0417739469614127,-0.0899429780579044,0.0836251236545798,0.0021442003441553546
sst2,745,.,0,-0.0218012499263217,-0.0185166208389202,0.0442194405503822,0.0
sst2,821,exciting,1,0.0174718205489909,0.1707055708350033,0.0968363236296856,0.006949353843609623
sst2,821,and,0,0.0128918302233475,0.0924804299323982,0.1130413183676813,0.0014828108839293125
sst2,821,direct,1,0.0115815812537766,-0.0456452598339299,0.0946975899245123,0.004955814837751639
sst2,821,",",0,0.0085590527596601,0.0472515456685168,0.0328515583943153,0.0
sst2,821,with,0,0.0183672367676457,0.0474167545286669,0.1139204809916083,0.0008247948266914446
sst2,821,ghost,0,-0.1460708053811827,-0.0446919071494761,0.0105929132558221,0.002858118976958081
sst2,821,imagery,0,0.0217355191031148,-0.0100065085502386,-0.0072031805553493,0.0
sst2,821,that,0,0.0003605605170131,0.0206827933769878,0.0526454492246407,0.0006277156773752886
sst2,821,shows,0,0.092138174781564,0.0988962690112921,-0.1435634950825408,0.0
sst2,821,just,1,-0.2602000609749493,-0.0632606516780245,0.0671417033528353,0.007549055557216778
sst2,821,enough,1,-0.0436805087006451,0.015395867435106,-0.051750489978599,0.000308296014727499
sst2,821,to,0,0.1179659503284914,-0.0317462451515045,-0.0417888476310371,0.0
sst2,821,keep,0,0.1288509630610269,0.1312440030180139,0.0282472901805941,0.0027282081683871044
