dataset_name,idx,words,words_rationale,Partition SHAP,topK Partition SHAP,LIME,topK LIME,Integrated Gradient,topK Integrated Gradient,MGAE,AttCAT,GAE,generate_LRP_last_layer,generate_full_lrp,generate_attn_last_layer,generate_rollout,generate_attn_gradcam,generate_gradcam,topK MGAE,topK AttCAT,topK GAE,topK generate_LRP_last_layer,topK generate_full_lrp,topK generate_attn_last_layer,topK generate_rollout,topK generate_attn_gradcam,topK generate_gradcam
sst2,742,'s,0,0.0128645629731888,0,0.0011163770782787,0,0.0171074965792574,0,0.000272978330031,0.0033875943627208,0.000272978330031,0.0001823229831643,0.0069741960614919,0.0201204605400562,0.0147588765248656,0.0,0.0001214062358485,0,0,0,0,0,0,0,0,0
sst2,742,a,0,-0.0087733495450113,0,-0.0077526258845258,0,0.0397949086198783,0,8.052742487052456e-05,0.0053098327480256,8.052742487052456e-05,5.812432209495455e-05,0.0175466258078813,0.0094413682818412,0.0160521417856216,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,demented,0,-0.0257549772520169,0,-0.0172744206880893,0,0.0140760240763138,0,6.692453462164849e-05,-0.000242808018811,6.692453462164849e-05,0.0001104269395,0.0018723541870713,0.0107327299192547,0.0165523346513509,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,kitsch,0,0.0006772693887557,0,0.0092554895978843,0,-0.0034692143791887,0,0.0001071248625521,0.0034140155185014,0.0001071248625521,5.084817166789435e-05,0.009371967986226,0.0040302611887454,0.0140754859894514,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,mess,0,-0.0291604879426557,0,-0.0829812934642795,0,0.1617839795800943,1,0.0001055734901456,-0.0163295324891805,0.0001055734901456,0.0001091975645977,0.003859682707116,0.0131171913817524,0.0165945403277874,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,(,0,-0.0182984689360757,0,-0.0218714931731338,0,0.036256128126626,0,9.733260958455504e-05,0.002840019762516,9.733260958455504e-05,5.329071427695453e-06,0.0062851719558238,0.002025191206485,0.0179360918700695,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,although,0,0.0049077733073096,0,-0.0133279943245735,0,-0.0314109259685576,0,7.861862104618922e-05,0.0223575793206691,7.861862104618922e-05,5.384006271924591e-06,0.0050739152356982,0.0015638242475688,0.0193749945610761,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,the,0,-0.0011921120286357,0,-0.0084503918415865,0,-0.0122101274067336,0,6.294550257734954e-05,0.0088472142815589,6.294550257734954e-05,4.37906328443205e-06,0.0098439445719122,0.0016251616179943,0.0171867907047271,0.0,0.0,0,0,0,0,0,0,0,1,0
sst2,742,smeary,0,-0.0213740913289116,0,-0.0096678166475602,0,0.0042001616911913,0,4.686873580794781e-05,0.0023262295871973,4.686873580794781e-05,9.65571598499082e-06,0.005057550035417,0.0034882382024079,0.0116441790014505,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,digital,0,-0.0200905466628646,0,-0.004193924466297,0,0.0023806101181288,0,6.39349382254295e-05,0.0029064866248518,6.39349382254295e-05,1.3807075447402894e-05,0.0127805862575769,0.003051841398701,0.0153375081717967,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,video,0,-0.047313213929185,0,-0.0197103132684721,0,0.0128787138630118,0,0.0001213568175444,0.0079292235895991,0.0001213568175444,1.9168997823726382e-05,0.0050863306969404,0.0059726270847022,0.0181605406105518,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,does,0,-0.0092812859322548,0,0.0039167684644927,0,-0.0086340504056177,0,6.349020259222016e-05,0.0015901147853583,6.349020259222016e-05,5.521315415535355e-06,0.0045684054493904,0.0018061567097902,0.0161825530230999,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,match,0,-0.0092812859322548,0,-0.0101422340350812,0,0.0113549974872044,0,6.289163866313174e-05,-0.0169895589351654,6.289163866313174e-05,8.630840056866873e-06,0.1208328381180763,0.002536216052249,0.0168028995394706,0.0,0.0,0,0,0,0,1,0,0,0,0
sst2,742,the,0,-0.0127880442854472,0,-0.0056155979962228,0,-0.002219039031727,0,7.289237692020833e-05,0.0045093824155628,7.289237692020833e-05,6.840740297775483e-06,0.0168863013386726,0.0018347484292462,0.0178883802145719,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,muddled,0,-0.0167436353109452,0,-0.0042446958678099,0,-0.011231600061048,0,6.648727867286652e-05,-0.0016174791380763,6.648727867286652e-05,3.747891605598852e-05,0.0095887528732419,0.008095852099359,0.0141956824809312,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,narrative,0,-0.019152824214533,0,-0.0016420983527585,0,-0.0043401614600826,0,0.0001104226248571,0.0040745623409748,0.0001104226248571,2.320366729691159e-05,0.0073384223505854,0.0045602116733789,0.0199630837887525,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,),0,0.0066505030744609,0,0.0133721077979999,0,0.0118999167656606,0,0.0001025745659717,-0.0129391383379697,0.0001025745659717,2.3706750198471127e-06,0.0078337732702493,0.0011680672178044,0.0217264797538518,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,",",0,-0.0111429179672514,0,-0.0063299127608784,0,-0.0024911809555281,0,0.0001190029870485,0.0078015006147325,0.0001190029870485,6.868429045425728e-05,0.0104192364960908,0.0134075535461306,0.0215235240757465,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,but,1,0.1354955355345753,1,0.0984244777619847,1,-0.0311355430844691,0,0.0002779422793537,0.1782617419958114,0.0002779422793537,0.0002624875633046,0.0290662460029125,0.0348618403077125,0.0241386927664279,0.0,0.0,0,1,0,0,1,0,1,0,0
sst2,742,it,0,0.0270241550610451,0,0.0073071842044308,0,0.0311702966765842,0,0.0002566238690633,-0.0173407215625047,0.0002566238690633,0.0005855335039086,0.0061004292219877,0.0636136755347251,0.0183233376592397,0.0,0.0007403995259664,0,0,0,1,0,1,0,0,0
sst2,742,'s,0,0.0270241550610451,0,0.0179760634285548,0,0.0041746326636731,0,0.0004147244617342,0.0169919617474079,0.0004147244617342,0.0005377309280447,0.0058751236647367,0.0630950406193733,0.0153235169127583,0.0,0.0019304523011669,0,0,0,0,0,1,0,0,0
sst2,742,savvy,1,0.0641366820075505,1,0.0860437335336071,1,0.0183004433172522,0,0.0007078259368427,0.0107355462387204,0.0007078259368427,0.0005564062739722,0.0046292128972709,0.0593940652906894,0.0154515709728002,0.0,0.0023532658815383,1,0,1,1,0,0,0,0,1
sst2,742,about,0,-0.0117652174498232,0,-0.0080264907291687,0,0.0126543760936852,0,0.0001750376832205,-0.0293420944362878,0.0001750376832205,0.0002954391238745,-0.0202514454722404,0.0358856543898582,0.0209991466253995,0.0,0.0015722475945949,0,0,0,0,0,0,0,0,0
sst2,742,celebrity,0,-0.0138680061408624,0,0.0046699673114378,0,0.0097664706337028,0,0.0001901753275888,0.008272185921669,0.0001901753275888,0.0002509117184672,0.0075520328246057,0.0342036969959735,0.0221237540245056,0.0,0.0008803763776086,0,0,0,0,0,0,0,0,0
sst2,742,and,0,0.0042883443257863,0,0.0453601696415346,0,0.0235774369210796,0,0.0002566824259702,0.0540714934468269,0.0002566824259702,0.0001881518837762,-0.0805412977933883,0.0301366429775953,0.0248773545026779,0.0,0.0019308346090838,0,1,0,0,0,0,1,0,0
sst2,742,has,0,-0.0214911736815355,0,0.0016258214307218,0,0.0127621648487017,0,0.0009409048361703,-0.018377723172307,0.0009409048361703,0.0005262412014417,0.1567888259887695,0.067225158214569,0.0216571651399135,0.0,0.001322427066043,1,0,1,0,1,1,0,0,0
sst2,742,more,1,-0.0214911736815355,0,0.0001778688827321,0,-0.0101922695709758,0,0.0002581554290372,0.0055477269925177,0.0002581554290372,0.0005395509651862,0.0178773216903209,0.0567106492817401,0.0176658276468515,0.0,0.0009567635133862,0,0,0,1,0,0,0,0,0
sst2,742,guts,1,-0.0171918241357229,0,0.0035457446511985,0,0.0489911156457073,1,0.0001936260669026,-0.0046715140342712,0.0001936260669026,0.0002830797166097,0.0085131432861089,0.0351766608655452,0.0189685560762882,0.0,0.0018039478454738,0,0,0,0,0,0,0,0,0
sst2,742,and,0,-0.002815024797645,0,0.0225993105140548,0,-0.0027571832194357,0,0.0001847193489084,0.0229995213449001,0.0001847193489084,0.0001870007108664,0.0255430117249488,0.0199636239558458,0.0210719872266054,0.0,0.0019775319378823,0,0,0,0,0,0,0,0,1
sst2,742,energy,1,-0.0077202104317947,0,0.059606062738272,0,0.0278172432331674,0,0.0002256273292005,-0.0038041695952415,0.0002256273292005,0.0002024676650762,0.0057076886296272,0.0286995787173509,0.0170752424746751,0.340228408575058,0.0019646205473691,0,0,0,0,0,0,0,1,0
sst2,742,than,0,-0.0554555143809554,0,-0.0600609759311774,0,0.0549267318816082,1,8.555471868021414e-05,-0.0813313052058219,8.555471868021414e-05,0.0001043823431245,0.0039944238960742,0.0215157736092805,0.0163113977760076,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,much,0,0.0029746291567779,0,0.0195912680479786,0,-0.0502712829850399,0,3.757679587579332e-05,0.0341288112103939,3.757679587579332e-05,1.5574916687910445e-05,0.0045345155522227,0.0035422558430582,0.0160809699445962,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,742,of,0,0.0029746291567779,0,-0.008318047507553,0,-0.0402184869706713,0,7.69103062339127e-05,-0.0064471024088561,7.69103062339127e-05,3.572764762793668e-05,0.0070165609940886,0.0073829409666359,0.0141662620007991,0.0,0.0002206507924711,0,0,0,0,0,0,0,0,0
sst2,742,what,0,-0.0369568682877017,0,-0.0634734306026508,0,0.0415180830798802,0,6.0640326410066336e-05,-0.0957079902291297,6.0640326410066336e-05,2.7764397600549277e-05,0.003699269844219,0.0086568966507911,0.0168972685933113,0.0,0.0008739037439227,0,0,0,0,0,0,0,0,0
sst2,742,will,0,-0.0235784326340964,0,-0.0124068261695232,0,0.0074338402296327,0,0.0001265711471205,-0.0163841024041175,0.0001265711471205,2.5903305868268944e-05,0.0041450574062764,0.0092196213081479,0.0175929889082908,0.0,0.0014344232622534,0,0,0,0,0,0,0,0,0
sst2,742,open,0,-0.0005300964979463,0,0.0121375338306203,0,-0.0483090213482765,0,0.0001830401452025,0.0112359933555126,0.0001830401452025,3.528407250996679e-05,0.000503780436702,0.0115680797025561,0.0161634571850299,0.0,0.0008760127821005,0,0,0,0,0,0,0,0,0
sst2,742,this,0,-0.0005300964979463,0,-0.0068581650209037,0,0.0140551798526372,0,0.0001029832201311,-0.0001770451199263,0.0001029832201311,3.144762013107538e-05,0.0022457977756857,0.0090119326487183,0.0153688536956906,0.0,0.0017948606982827,0,0,0,0,0,0,0,0,0
sst2,742,year,0,-0.0005300964979463,0,0.036261054672465,0,-0.0064722698299975,0,0.0001837233430705,0.0334057509899139,0.0001837233430705,4.821107359020971e-05,0.0003019533469341,0.0098973242565989,0.0152339786291122,0.0,0.001397120184265,0,0,0,0,0,0,0,0,0
sst2,742,.,0,-0.000343215384567,0,-0.0011573796623082,0,0.0109561173157705,0,0.0006246720440685,0.0739587396383285,0.0006246720440685,7.207925591501407e-06,0.0005981261492706,0.0406327880918979,0.0302867107093334,0.0,4.735776656161761e-06,1,1,1,0,0,0,1,0,0
sst2,170,it,0,-0.1607170529460838,0,-0.02059685139267,0,0.001692314776907,0,0.0002652521070558,-0.016301829367876,0.0002652521070558,0.0022327417973428,-0.0993165671825409,0.0873793959617614,0.0627582222223281,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,170,'s,0,-0.0178848052478349,0,0.0562820798939317,0,0.0178547065211641,0,0.0002504371514078,-0.0071370061486959,0.0002504371514078,0.0028085724916309,0.1106138378381729,0.1137370690703392,0.0582490973174572,0.0888565704226493,0.0,0,0,0,1,1,1,0,1,0
sst2,170,also,0,0.2645243782251031,1,0.0644046003867605,0,-0.1908860054442988,0,0.0003541014157235,0.023023597896099,0.0003541014157235,0.002614032709971,0.0448199920356273,0.0989489257335662,0.0747075006365776,0.0,0.0,1,1,1,1,0,1,1,0,0
sst2,170,",",0,0.0910643618307811,0,-0.0219048958871911,0,-0.0514012525026412,0,0.000190270555322,-0.0036975378170609,0.000190270555322,0.0010272284271195,0.0345364026725292,0.0431263409554958,0.0686315298080444,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,170,clearly,1,-0.0348320177623819,0,0.0708405258954803,0,-0.1493227796332175,0,0.0001653252547839,-0.0543476119637489,0.0001653252547839,0.0017646184423938,0.0495418570935726,0.0709559395909309,0.0661851242184639,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,170,",",0,0.040399320830482,0,0.1427660155299878,1,0.0786995792655692,1,0.0002364853426115,-0.0708409175276756,0.0002364853426115,0.0023960957769304,0.0183592662215232,0.0949692353606224,0.0671332031488418,0.0,0.0,0,0,0,0,0,0,0,0,0
sst2,170,great,1,0.1338569237023117,1,0.3284570031967765,1,-0.0250036891797971,0,0.0002848530129995,-0.0364870801568031,0.0002848530129995,0.0034725423902273,0.031131075695157,0.1275839656591415,0.0702706947922706,0.0,0.0,1,0,1,1,0,1,0,0,0
sst2,170,fun,1,0.1082335187446474,1,0.2564295004042383,1,-0.2884343420181421,0,0.0002510507474653,0.0018037664704024,0.0002510507474653,0.0024947773199528,-0.0371919311583042,0.0964446142315864,0.0716532468795776,0.0,0.0,0,1,0,0,0,0,1,0,1
sst2,170,.,0,-0.0955934392373872,0,-0.0255048937702661,0,0.1452719543542055,1,0.0002835368213709,0.0412191152572631,0.0002835368213709,0.001551307272166,0.2133243083953857,0.0650972127914428,0.087908923625946,0.5388655066490173,0.0,1,1,1,0,1,0,1,1,1
sst2,602,instead,0,-0.4349443421051878,0,-0.2555820116866001,0,-0.0351224694334488,0,4.474782690522261e-05,-0.2966434061527252,4.474782690522261e-05,0.0004536293854471,0.065591886639595,0.0272681806236505,0.0671016424894332,0.0,0.0,0,0,0,0,1,0,0,0,0
sst2,602,",",0,-0.0172670581408271,0,-0.0244955435816068,0,-0.04669767013042,0,6.314922939054668e-05,-0.0037424850743263,6.314922939054668e-05,0.0006039998261258,0.5938465595245361,0.0379492007195949,0.0596972070634365,0.084226094186306,0.0,0,0,0,0,1,0,0,0,0
sst2,602,he,0,-0.0606185963107563,0,-0.0262505659825359,0,-0.0666197947917637,0,0.000160888346727,0.1295924484729766,0.000160888346727,0.0017684387275949,0.0502605289220809,0.1056012287735939,0.0562158748507499,0.1655177772045135,0.0009964334312826,0,1,0,0,0,0,0,0,0
sst2,602,shows,1,0.0555792636651812,0,0.1245250053354287,1,-0.094022436814865,0,0.0004055282333865,0.3630129098892212,0.0004055282333865,0.0021858867257833,0.0046626143157482,0.0982808545231819,0.0586100183427333,0.2356437742710113,0.0021206233650445,1,1,1,1,0,0,0,1,1
sst2,602,them,0,0.0266262825627034,0,0.0588963974019083,0,-0.1869012236108995,0,0.0001083532988559,-0.0129463234916329,0.0001083532988559,0.0021311584860086,0.0270697362720966,0.1192535236477851,0.0575375519692897,0.3858853578567505,0.0,0,0,0,1,0,1,0,1,0
sst2,602,the,0,0.1083496771342396,1,0.1055809550238858,1,0.069497240055655,1,0.0001819955505197,-0.1446297317743301,0.0001819955505197,0.0020007516723126,0.0172011498361825,0.0911390259861946,0.0673657283186912,0.1585297435522079,0.0036369673907756,0,0,0,0,0,0,1,0,1
sst2,602,respect,1,0.1678389718789572,1,0.2527789668384317,1,-0.0138581066192185,0,0.0003528230299707,0.0703554525971412,0.0003528230299707,0.0043646520934998,0.0087918043136596,0.1832524687051773,0.074855551123619,0.0,0.0028256485238671,1,0,1,1,0,1,1,0,1
sst2,602,they,0,-0.0297019773830827,0,0.0710546889640817,0,-0.1325850816191056,0,4.441382407094352e-05,0.1184878870844841,4.441382407094352e-05,0.000858505256474,0.0267511717975139,0.040371123701334,0.0503204837441444,0.1612480282783508,0.0,0,1,0,0,0,0,0,0,0
sst2,602,are,0,0.0736308401439474,1,-0.0250323637209445,0,-0.0180785603242915,0,0.0001484464446548,0.043562363833189,0.0001484464446548,0.0007169725722633,0.0396668054163455,0.034529086202383,0.0558292530477047,0.005366045050323,0.0005339303752407,0,0,0,0,0,0,0,0,0
sst2,602,due,1,0.0095377276017722,0,-0.0484390488431819,0,-0.1607902135771325,0,0.0002204415795858,-0.0296712107956409,0.0002204415795858,0.0014978823019191,0.0578480474650859,0.0670733004808425,0.0537285096943378,0.2107814401388168,0.0017912460025399,1,0,1,0,0,0,0,1,0
sst2,602,.,0,-0.0159052630733446,0,-0.007364452621394,0,-0.160699575018196,0,7.159545202739537e-05,-0.0989274233579635,7.159545202739537e-05,0.0020037440117448,0.1102727279067039,0.1176356077194213,0.075469009578228,0.0,0.0,0,0,0,0,1,1,1,0,0
sst2,287,it,0,-0.0250196377246968,0,0.0254104477000683,0,0.0207824928780992,0,0.0002436836221022,0.039939422160387,0.0002436836221022,0.0007574572809971,0.0075537739321589,0.0361446030437946,0.0163631215691566,0.1369966268539428,0.0008598395506851,0,0,0,0,0,0,0,0,0
sst2,287,'s,0,-0.0147796236348986,0,0.028956510561657,0,0.0121793492961889,0,0.0004736889677587,-0.0002041913976427,0.0004736889677587,0.0022436932194978,0.0557185560464859,0.0963837131857872,0.0161458235234022,0.326856255531311,0.0014254353009164,1,0,1,1,0,1,0,1,0
sst2,287,a,0,0.0171314990963232,0,0.05172070427618,1,0.0272499027447389,0,0.0001842680212575,0.029621185734868,0.0001842680212575,0.0013089473359286,0.0344178378582,0.0612878836691379,0.0186366699635982,0.2383237481117248,0.0010100319050252,0,0,0,1,0,1,0,1,0
sst2,287,much,1,-0.0116571970160922,0,-0.0135896048665354,0,0.0495082446468896,1,0.0001538638898637,-0.0053486679680645,0.0001538638898637,0.0006988034583628,0.0039751660078763,0.0365946181118488,0.0163368806242942,0.1131390333175659,0.0005190821248106,0,0,0,0,0,0,0,0,0
sst2,287,more,1,-0.0350042493016444,0,0.0219272377416877,0,-0.1125202170050203,0,0.0001481984509155,0.0463994406163692,0.0001481984509155,0.0007398349116556,0.4478263556957245,0.0393479391932487,0.0165961738675832,0.1457630544900894,0.0,0,1,0,0,1,0,0,0,0
sst2,287,emotional,1,-0.0140880501714102,0,0.0359648762130314,0,0.0362377571791779,0,0.0002778844791464,0.0136920101940631,0.0002778844791464,0.0010069940472021,-0.1310546994209289,0.0469615012407302,0.0204381272196769,0.177692711353302,0.0008375176112167,0,0,0,0,0,0,0,0,0
sst2,287,journey,0,0.0227849470234541,0,0.0689183972051075,1,-0.035612578986082,0,0.0004015562881249,0.0152398478239774,0.0004015562881249,0.0010887562530115,0.1131452620029449,0.0490232147276401,0.020901333540678,0.1339615583419799,0.0009284161496907,0,0,0,0,0,0,0,0,0
sst2,287,than,0,-0.0130977812004401,0,-0.0477336900481734,0,0.0862819456658823,1,0.0002643523912411,-0.4163223206996918,0.0002643523912411,0.0004284229653421,0.0151261044666171,0.0351291075348854,0.0189570765942335,0.0985132083296775,0.0004224935546517,0,0,0,0,0,0,0,0,0
sst2,287,what,0,-0.0289402075527537,0,-0.036043410489975,0,0.0610335022705261,1,5.063895878265612e-05,-0.18817800283432,5.063895878265612e-05,5.0441420171409845e-05,-0.0007524613756686,0.0045638680458068,0.0184497684240341,0.0153224496170878,0.0,0,0,0,0,0,0,0,0,0
sst2,287,shyamalan,0,-0.012031322634787,0,0.0200976651538482,0,0.0013522959182884,0,0.0001558294025016,0.0238627288490533,0.0001558294025016,9.166763629764318e-05,0.0187502801418304,0.0078875860199332,0.0209319368004798,0.0445195063948631,0.0003353499632794,0,0,0,0,0,0,0,0,0
sst2,287,has,0,-0.017446940914546,0,0.0156926702396932,0,0.0131885584980114,0,0.0001082147355191,-0.0162982139736413,0.0001082147355191,7.527192065026611e-05,-0.0242934226989746,0.0062610791064798,0.0171804949641227,0.0183415096253156,0.0,0,0,0,0,0,0,0,0,0
sst2,287,given,0,-0.029512395862062,0,0.0147769234991653,0,0.0435132578301744,0,3.096062573604286e-05,0.0033421118278056,3.096062573604286e-05,5.646032877848484e-05,-0.003381309332326,0.0039220643229782,0.0172445606440305,0.019404299557209,0.0,0,0,0,0,0,0,0,0,0
sst2,287,us,0,-0.0013359717669297,0,-0.0047296910879739,0,-0.0174648301622095,0,0.0001040845017996,-0.0174660384654998,0.0001040845017996,9.879406570689751e-05,0.0060106543824076,0.0058114379644393,0.0185983311384916,0.0345114432275295,0.000777794397436,0,0,0,0,0,0,0,0,0
sst2,287,in,0,-0.0017923929024931,0,0.0068102294941765,0,-0.0150567851326063,0,4.559183071251027e-05,0.0068980474025011,4.559183071251027e-05,6.457561539718881e-05,-0.0002664512721821,0.0050495495088398,0.0160411186516284,0.0207303073257207,0.0,0,0,0,0,0,0,0,0,0
sst2,287,his,0,-0.0306948414435916,0,0.0069385877408323,0,-0.0103936972118509,0,2.5948906113626435e-05,0.0231400802731513,2.5948906113626435e-05,0.0001204031068482,-0.0064460951834917,0.011124980635941,0.0161594282835721,0.0564404278993606,0.0,0,0,0,0,0,0,0,0,0
sst2,287,past,0,0.0035599132493293,0,0.0055119189392029,0,-0.001875980367351,0,7.005420047789812e-05,0.0105298738926649,7.005420047789812e-05,3.085285425186157e-05,0.029701292514801,0.0046073272824287,0.0171275660395622,0.023933608084917,0.0,0,0,0,0,0,0,0,0,0
sst2,287,two,0,-0.036080652269611,0,-0.018744586028338,0,-0.0115534556098502,0,2.3216807676362805e-05,-0.0231687556952238,2.3216807676362805e-05,4.395542782731354e-05,-0.0027030815836042,0.0042372117750346,0.0159757956862449,0.0240921340882778,0.0,0,0,0,0,0,0,0,0,0
sst2,287,movies,0,-0.0863046443104332,0,-0.0050795036535571,0,-0.0147175129449519,0,8.907796291168779e-05,0.0433033667504787,8.907796291168779e-05,0.000173251479282,0.0096499901264905,0.0134065663442015,0.0235926751047372,0.0554394498467445,0.0,0,0,0,0,0,0,1,0,0
sst2,287,",",0,0.0025953343144056,0,0.0164450275351673,0,-0.0281623225090198,0,0.0001038524642353,0.0049987318925559,0.0001038524642353,0.0002740228665061,-0.0025669825263321,0.0151121392846107,0.0212042536586523,0.0794777870178222,0.0005775765748694,0,0,0,0,0,0,0,0,0
sst2,287,and,0,0.0126183526653011,0,0.0187863967077482,0,-0.0283893395495349,0,0.0001071672086254,-0.0436909422278404,0.0001071672086254,0.000594891665969,-0.0011738368775695,0.0289081502705812,0.0259120520204305,0.1161950230598449,0.0016947970725595,0,0,0,0,0,0,1,0,0
sst2,287,gibson,0,0.0437399415619227,1,0.0422186353956867,0,0.0044734034043927,0,0.0001537793868919,-0.0127699682489037,0.0001537793868919,9.913658868754284e-05,0.0458515956997871,0.0096182627603411,0.0141368061304092,0.0443126112222671,0.0013131643645465,0,0,0,0,0,0,0,0,0
sst2,287,",",0,0.0442587207579169,1,0.0248191954328091,0,-0.0251709902314966,0,3.441824082983658e-05,0.0384513735771179,3.441824082983658e-05,6.547751399921253e-05,0.004667199216783,0.0035646313335746,0.0204686541110277,0.0208695493638515,0.0017152501968666,0,0,0,0,0,0,0,0,0
sst2,287,stepping,0,0.0225936790491528,0,0.0220701606466567,0,-0.0059856173418503,0,5.639965820591897e-05,0.0097163682803511,5.639965820591897e-05,4.947808338329196e-05,-0.0145237501710653,0.0026735353749245,0.0174580309540033,0.0152846043929457,0.0018112239195033,0,0,0,0,0,0,0,0,0
sst2,287,in,0,0.0179649595232002,0,0.0065931546645842,0,0.0195865275517409,0,3.171847129124217e-05,-0.0021685229148715,3.171847129124217e-05,2.7275185857433822e-05,0.001438642386347,0.0015370369656011,0.01569290086627,0.0095934970304369,0.0014681572793051,0,0,0,0,0,0,0,0,0
